"108","3","106","32000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"109","3","107","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"110","3","108","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"111","3","109","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"112","3","110","52000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-08-24 17:04:15","2019-04-09 19:11:07","2020-08-24 17:04:15",NULL
"113","3","111","9000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"114","3","112","80000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-17 12:59:41","2019-04-09 19:11:07","2020-07-17 12:59:41",NULL
"115","3","113","5000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"116","3","114","6000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2021-02-15 18:31:14","2019-04-09 19:11:07","2021-02-15 18:31:14",NULL
"117","3","115","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"118","3","116","10000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"119","3","117","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"120","3","118","125000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-12-09 13:13:32","2019-04-09 19:11:07","2020-12-09 13:13:32",NULL
"121","3","119","1900000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-12-09 13:13:32","2019-04-09 19:11:07","2020-12-09 13:13:32",NULL
"122","3","120","135000","0.000","0","90000.00","Contributions","1","2020-06-10 00:00:00","1","2021-02-17 11:40:08","2019-04-09 19:11:07","2021-02-17 10:40:08",NULL
"123","3","121","1900000","0.000","0","300000.00","Contributions","1","2020-06-10 00:00:00","1","2021-03-11 13:42:40","2019-04-09 19:11:07","2021-03-11 12:42:40",NULL
"124","3","122","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"125","3","123","10000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-17 12:59:41","2019-04-09 19:11:07","2020-07-17 12:59:41",NULL
"126","3","124","10000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"127","3","125","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"128","3","126","35000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"129","3","127","24000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
"130","3","128","6000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-17 12:59:41","2019-04-09 19:11:07","2020-07-17 12:59:41",NULL
"131","3","129","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"132","3","130","0","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-06-17 16:21:41","2019-04-09 19:11:07","2020-06-17 16:21:41",NULL
"133","3","131","5000","0.000","0","0.00","Contributions","1","2020-06-10 00:00:00","1","2020-07-09 14:11:42","2019-04-09 19:11:07","2020-07-09 14:11:42",NULL
